id,name,description,imageUrl,isVeg,isAvailable,sortOrder,categoryId,restaurantId,createdAt,updatedAt,menuType,deletedAt,isDeleted,basePrice
29714288-141d-44e9-9ecd-db802b0731c9,Shezwan Egg Noodles,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779649954/p5x72oayfyvdnogo0ysp.jpg,false,true,3,8395362a-d36d-43d1-8bed-6adfd7b240cc,bar-001,2026-05-31 04:40:08.192,2026-06-01 22:00:54.639,FOOD,null,false,0.00
576a217a-c6a4-409a-88f0-bccd2ff53952,Shezwan Chicken Noodles,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779650034/u6nsxiwiyg6btipxcg0q.jpg,false,true,5,8395362a-d36d-43d1-8bed-6adfd7b240cc,bar-001,2026-05-31 04:40:08.833,2026-05-31 04:51:38.146,FOOD,null,false,0.00
8e11c8c5-ced8-48ed-b872-4fcf959f56b7,PULKA,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779652217/csuvq3wdegtywfjyg4gv.jpg,true,true,0,cd65e1ac-4367-45d1-af10-d5a197b7e082,bar-001,2026-05-31 04:40:09.306,2026-06-01 22:03:35.188,FOOD,null,false,0.00
abbdab34-7c65-430e-9326-959dfe0daaec,BUTTER ROTI,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779652161/aheetpnm6kjhbzi3ni8t.jpg,true,true,2,cd65e1ac-4367-45d1-af10-d5a197b7e082,bar-001,2026-05-31 04:40:09.91,2026-06-01 22:03:36.19,FOOD,null,false,0.00
7b0df5d1-e396-4f18-a4fd-db78eece50ac,BUTTER NAAN,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779652097/eeap90uwnowjxt7az1ga.jpg,true,true,4,cd65e1ac-4367-45d1-af10-d5a197b7e082,bar-001,2026-05-31 04:40:10.508,2026-06-01 22:03:37.184,FOOD,null,false,0.00
a5d54d2c-1118-4336-90f1-62ce6c9078ff,GARLIC NAAN,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779652036/eh2w1qfvvmzwu2gcov0s.jpg,true,true,5,cd65e1ac-4367-45d1-af10-d5a197b7e082,bar-001,2026-05-31 04:40:10.802,2026-06-01 22:03:38.898,FOOD,null,false,0.00
133cc9e8-9d28-4df1-a1e1-51d980b182e6,PANEER KULCHA,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779651865/scpamedh7r19ia4zhvyn.jpg,true,true,7,cd65e1ac-4367-45d1-af10-d5a197b7e082,bar-001,2026-05-31 04:40:11.415,2026-06-01 22:03:39.776,FOOD,null,false,0.00
5c8c6384-f27f-4806-a5de-bebc0683ef3f,Mansion House,null,null,false,true,0,bb57e8ae-77a9-4ec0-a9de-c1195daf9a03,bar-001,2026-05-31 04:40:12.099,2026-05-31 04:40:12.099,LIQUOR,null,false,0.00
48193fab-a4d5-4175-8de1-3b6ca378624f,Mansion House Orange,null,null,false,true,1,bb57e8ae-77a9-4ec0-a9de-c1195daf9a03,bar-001,2026-05-31 04:40:12.377,2026-05-31 04:40:12.377,LIQUOR,null,false,0.00
31f37f27-4c54-4f1a-9913-34a380b805c0,Morpheus,null,null,false,true,2,bb57e8ae-77a9-4ec0-a9de-c1195daf9a03,bar-001,2026-05-31 04:40:12.685,2026-05-31 04:40:12.685,LIQUOR,null,false,0.00
2f5ffbe8-8750-4143-a75d-9dfe53da9e3f,CASHEWNUT BIRYANI,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779648170/cgei5pymeiy0rqv3dqlh.jpg,true,true,4,db3f4ade-7043-4ca6-9966-29baaf724e4e,bar-001,2026-05-31 04:39:57.299,2026-06-01 22:04:33.863,FOOD,null,false,0.00
956506d0-3087-4b5e-9f8b-8a3350b658f6,GOBI MANCHURIAN,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779644546/pkwkuxj1t33l2zxeg6s0.jpg,true,true,3,e40bbcc5-dcec-40b3-9050-356fb0c8cb5b,bar-001,2026-05-31 04:39:27.441,2026-06-01 22:03:28.576,FOOD,null,false,0.00
8fc4a452-8088-4d13-88ad-1edb6e176040,Mutton Fry Biryani Family Pack,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779648683/y5itr2goxrvozrd1xkox.jpg,true,true,270,4165a2dd-1b01-4eaa-b89f-90fbd1f271ee,bar-001,2026-06-01 21:18:15.559,2026-06-01 22:05:07.426,FOOD,null,false,0.00
5e814fa0-cbbe-47fe-94e3-13e4bf5d76fa,MUTTON DUM BIRYANI,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779648643/qmjh9n7wdrj9qmynrebm.jpg,false,true,17,db3f4ade-7043-4ca6-9966-29baaf724e4e,bar-001,2026-05-31 04:40:01.554,2026-06-01 22:03:15.554,FOOD,null,false,0.00
a2c23348-786c-4538-9c8e-0dce029ec875,Mutton Kheema Biryani,null,https://res.cloudinary.com/dnlhxmtqu/image/upload/v1779649000/tmehxs7bmwudzc8mlqlx.jpg,false,true,18,db3f4ade-7043-4ca6-9966-29baaf724e4e,bar-001,2026-05-31 04:40:01.86,2026-05-31 04:51:50.043,FOOD,null,false,0.00
7987f88a-6aec-4647-a0a1-86929ef324a3,Johnnie Blonde,null,null,false,true,24,9cfcb144-f1e0-49c7-b5e1-6be1980aa905,bar-001,2026-05-31 04:40:22.395,2026-05-31 04:40:22.395,LIQUOR,null,false,0.00
afc39918-34fd-4fce-8ed4-ff93a234d8d5,Chivas Regal,null,null,false,true,25,9cfcb144-f1e0-49c7-b5e1-6be1980aa905,bar-001,2026-05-31 04:40:22.746,2026-06-01 22:01:02.799,LIQUOR,null,false,0.00
b51675fa-a654-4acd-91dc-82d76c6deb4e,Magic Moment Orange,null,null,false,true,0,0d39fd01-de6f-4dfd-a3e7-4a184bcd9a81,bar-001,2026-05-31 04:40:23.238,2026-05-31 04:40:23.238,LIQUOR,null,false,0.00
be75f797-b66d-4d39-b7e6-f9e36b58c6ae,Magic Moment Green,null,null,false,true,1,0d39fd01-de6f-4dfd-a3e7-4a184bcd9a81,bar-001,2026-05-31 04:40:23.572,2026-05-31 04:40:23.572,LIQUOR,null,false,0.00
c5bd4d9a-71a3-47f1-8a4a-09ce0dd6c4ef,Smirnoff Orange,null,null,false,true,2,0d39fd01-de6f-4dfd-a3e7-4a184bcd9a81,bar-001,2026-05-31 04:40:23.918,2026-05-31 04:40:23.918,LIQUOR,null,false,0.00
